src_ip,dst_ip,packet_rate,unique_ports,avg_packet_size,protocol,duration,connection_count
192.168.1.85,192.168.1.17,149.3,1,180.9,UDP,8.1,6
192.168.10.123,172.16.1.236,227.9,6,1103.3,TCP,21.9,7
10.1.0.229,172.16.1.79,129.0,7,499.1,TCP,11.6,14
10.0.2.184,10.0.1.170,252.6,1,927.1,TCP,18.3,10
10.0.2.141,192.168.1.253,153.0,6,796.1,ICMP,10.3,1
192.168.100.173,192.168.1.190,25.1,1,145.7,TCP,8.9,1
10.0.2.132,10.0.0.12,151.3,7,1228.2,TCP,28.1,2
192.168.50.131,192.168.1.204,188.5,2,287.0,UDP,8.8,7
10.2.0.124,10.0.1.5,29.4,3,1012.5,TCP,4.6,14
192.168.50.219,192.168.1.53,441.9,2,1500.0,TCP,45.9,3
10.0.10.25,192.168.1.63,90.9,9,827.4,TCP,14.7,6
10.1.0.26,10.0.0.134,41.6,7,193.3,TCP,61.6,9
192.168.50.196,172.16.1.193,397.6,1,799.1,UDP,80.2,4
10.0.50.218,192.168.1.169,364.0,4,443.1,TCP,6.2,11
10.0.1.91,192.168.2.34,154.7,1,303.9,UDP,0.5,3
10.2.0.251,192.168.1.16,540.1,2,1397.5,TCP,89.4,1
10.0.50.158,10.0.0.36,243.5,4,659.6,TCP,3.2,4
192.168.1.252,192.168.2.36,58.1,2,764.5,ICMP,7.0,11
192.168.50.186,172.16.1.88,151.0,1,563.8,ICMP,11.1,10
10.0.1.111,172.16.1.155,65.4,9,1250.4,UDP,46.4,6
10.0.1.202,192.168.2.131,167.8,1,305.4,UDP,5.3,2
10.0.1.105,172.16.1.22,1328.3,3,365.8,UDP,9.5,1
192.168.50.191,192.168.1.6,348.9,2,1445.7,UDP,64.7,2
192.168.2.162,192.168.1.88,383.0,9,597.3,TCP,10.8,2
192.168.2.50,10.0.0.93,22.3,1,785.7,TCP,19.4,2
10.1.0.241,192.168.2.233,1743.8,3,1368.6,TCP,17.4,5
10.1.0.91,10.0.0.194,140.9,5,576.6,TCP,10.4,11
192.168.10.119,192.168.2.97,84.4,1,1077.4,UDP,26.3,10
10.2.0.178,172.16.1.110,612.4,1,1248.7,UDP,24.9,2
10.0.1.58,10.0.1.109,63.0,8,834.5,TCP,6.4,10
192.168.100.103,10.0.0.141,11.5,1,133.7,UDP,2.4,1
10.0.2.69,10.0.0.117,103.2,9,414.1,TCP,18.2,9
10.1.0.38,10.0.0.237,100.8,2,896.6,TCP,31.0,10
10.1.0.73,10.0.1.22,109.4,9,1048.5,TCP,4.1,2
10.2.0.96,172.16.1.29,305.9,5,683.6,ICMP,11.7,2
192.168.10.107,10.0.1.96,467.3,3,1216.4,UDP,85.0,4
192.168.1.135,192.168.2.120,62.9,9,1133.4,UDP,6.9,12
192.168.50.138,172.16.1.139,133.5,7,160.5,TCP,5.0,14
192.168.50.178,10.0.1.176,131.7,2,182.6,UDP,10.6,4
192.168.1.170,192.168.1.93,128.2,2,256.0,TCP,1.5,5
10.0.10.233,172.16.1.205,354.5,1,1500.0,UDP,244.3,3
10.1.0.239,172.16.1.73,171.9,1,341.6,TCP,13.8,3
192.168.50.97,10.0.0.222,163.8,1,331.0,UDP,26.3,2
192.168.2.53,192.168.1.8,532.7,3,1004.4,UDP,10.3,4
10.0.1.105,10.0.1.212,145.3,5,1084.0,TCP,27.3,7
192.168.50.189,172.16.1.34,105.9,1,308.1,UDP,8.6,1
10.0.1.83,192.168.2.179,197.0,7,1086.0,UDP,1.1,6
10.0.100.140,10.0.1.17,2.7,1,146.2,UDP,6.6,1
192.168.2.105,192.168.2.122,93.9,2,218.9,UDP,4.4,6
192.168.50.120,10.0.0.195,55.1,4,716.9,UDP,3.2,4
192.168.50.87,10.0.1.112,119.1,6,664.6,ICMP,4.4,7
192.168.50.98,10.0.1.130,55.0,8,304.4,TCP,32.0,7
192.168.50.246,192.168.2.12,81.2,6,295.3,TCP,43.6,2
10.0.1.84,172.16.1.69,175.9,2,337.0,UDP,6.9,6
10.2.0.148,192.168.1.173,108.1,2,214.6,UDP,5.4,5
192.168.50.114,192.168.2.163,98.7,7,1500.0,TCP,39.2,4
192.168.10.235,192.168.1.28,48.4,3,1042.0,TCP,41.3,14
192.168.50.52,172.16.1.166,44.8,1,60.8,ICMP,13.7,2
10.0.10.41,172.16.1.177,65.9,1,1460.0,TCP,5.6,3
192.168.10.201,172.16.1.232,48.9,1,52.0,ICMP,9.4,1
10.0.2.166,10.0.1.137,140.8,8,1014.2,TCP,0.5,1
10.0.10.173,10.0.1.4,745.4,3,1346.3,UDP,49.6,4
10.0.2.84,192.168.1.40,60.6,7,858.5,UDP,2.3,12
10.2.0.141,192.168.2.70,188.1,2,309.3,UDP,6.3,2
192.168.1.42,192.168.1.102,1393.5,3,366.4,TCP,2.1,7
10.0.1.91,192.168.2.119,747.7,2,1336.9,UDP,55.9,2
10.0.10.71,192.168.1.98,110.8,1,843.4,UDP,78.5,9
10.1.0.204,10.0.0.164,133.3,5,481.1,TCP,36.5,13
192.168.2.49,192.168.2.92,296.4,9,746.3,UDP,50.1,17
10.0.1.55,192.168.1.116,223.8,3,1049.8,TCP,17.5,12
10.0.1.73,172.16.1.59,40.0,1,67.3,ICMP,7.6,1
10.1.0.192,192.168.2.31,45.4,1,993.8,TCP,18.6,11
10.0.1.8,192.168.2.231,240.3,8,1065.4,UDP,23.4,13
10.0.2.188,172.16.1.93,95.6,4,1051.5,UDP,4.8,1
10.1.0.164,10.0.1.32,150.0,2,1500.0,TCP,80.9,3
10.0.10.221,192.168.2.206,150.0,1,754.4,UDP,89.7,3
192.168.50.97,192.168.1.242,589.2,3,1267.6,TCP,23.3,4
10.1.0.94,10.0.0.150,448.1,3,1264.4,TCP,28.2,2
10.0.2.252,10.0.1.178,239.0,4,258.1,TCP,40.2,12
192.168.50.176,192.168.1.168,552.6,3,1278.5,UDP,70.2,1
192.168.50.206,192.168.1.198,646.3,1,1374.0,TCP,85.0,1
192.168.10.78,192.168.2.190,139.8,2,165.2,UDP,7.1,2
192.168.2.152,192.168.2.158,1719.1,3,1112.1,UDP,16.4,1
10.0.10.173,192.168.2.62,147.7,22,1422.9,TCP,47.7,4
192.168.100.148,172.16.1.109,19.0,1,165.7,UDP,4.6,1
192.168.1.133,10.0.0.247,88.0,2,996.6,UDP,8.1,9
192.168.10.20,10.0.0.198,228.2,2,674.1,TCP,95.9,1
192.168.50.2,192.168.2.141,57.7,7,553.8,TCP,14.5,6
192.168.100.148,172.16.1.143,16.4,1,126.0,TCP,4.9,1
10.0.2.53,172.16.1.36,61.4,4,555.7,TCP,0.5,7
10.0.2.113,192.168.2.17,88.7,9,696.0,TCP,20.0,8
10.1.0.216,10.0.0.48,41.6,1,1458.4,TCP,36.5,9
10.2.0.18,10.0.0.200,478.8,1,1057.9,TCP,49.4,1
10.0.2.31,172.16.1.217,22.4,8,1075.1,UDP,7.9,1
10.0.10.33,10.0.1.42,21.0,3,1284.7,TCP,19.9,5
10.1.0.26,172.16.1.30,50.8,5,596.6,TCP,25.3,7
10.0.10.81,10.0.1.185,205.0,3,1333.2,TCP,211.3,3
10.0.10.135,172.16.1.113,219.8,23,231.7,TCP,30.9,9
192.168.50.108,192.168.2.246,257.5,3,1500.0,UDP,25.2,4
192.168.100.85,10.0.0.115,15.1,1,132.6,UDP,1.7,1
10.0.2.221,10.0.1.134,70.1,7,653.9,TCP,8.0,14
192.168.2.242,10.0.0.80,128.6,13,714.6,TCP,13.3,18
192.168.2.89,192.168.1.58,246.4,5,942.2,TCP,60.9,7
192.168.10.165,10.0.0.235,140.3,7,849.1,TCP,41.1,11
10.1.0.77,10.0.0.251,64.6,6,365.1,TCP,19.0,1
10.0.2.232,192.168.1.208,90.6,2,917.0,UDP,27.8,3
10.2.0.160,192.168.1.22,164.3,6,1272.7,TCP,12.7,2
192.168.50.98,192.168.2.85,285.8,8,874.6,TCP,5.7,13
10.2.0.191,172.16.1.105,800.0,3,1233.2,TCP,2.6,1
10.0.100.235,172.16.1.31,24.9,1,123.7,UDP,5.8,1
192.168.2.37,172.16.1.6,216.8,2,801.4,TCP,33.7,11
192.168.1.105,192.168.1.30,61.0,1,100.0,TCP,39.0,1
10.2.0.145,192.168.2.250,47.7,2,855.3,TCP,24.3,6
192.168.10.191,192.168.2.88,42.9,3,100.0,TCP,75.7,6
10.0.2.94,192.168.2.15,305.0,1,666.5,TCP,195.8,3
10.1.0.23,172.16.1.1,398.2,1,1015.8,TCP,84.2,3
10.0.1.237,192.168.1.135,141.0,1,266.9,TCP,4.0,8
10.0.10.225,10.0.0.115,391.1,1,549.9,UDP,296.2,1
192.168.10.75,10.0.1.140,316.1,5,1129.3,TCP,4.4,13
192.168.50.143,192.168.2.138,39.4,5,401.1,TCP,15.8,8
10.0.2.211,192.168.1.182,364.7,1,1500.0,TCP,54.9,4
192.168.10.101,10.0.1.35,18.4,1,213.1,UDP,2.0,6
192.168.10.126,192.168.2.132,185.2,1,247.5,TCP,6.3,7
10.0.10.192,10.0.1.235,240.5,3,625.4,TCP,4.5,3
10.0.10.241,192.168.1.246,174.1,2,438.7,UDP,7.4,2
10.2.0.36,192.168.2.91,41.4,4,977.9,TCP,6.8,9
192.168.2.141,172.16.1.116,679.5,5,100.0,UDP,48.7,9
192.168.1.182,192.168.1.50,30.4,4,1017.9,TCP,0.5,14
10.0.10.249,192.168.2.169,102.9,6,995.8,TCP,22.6,10
10.0.1.145,10.0.1.117,122.3,2,106.0,UDP,11.5,3
10.0.2.190,10.0.0.79,66.2,2,181.6,UDP,14.9,5
10.0.1.101,172.16.1.191,507.4,1,1244.3,TCP,42.4,2
192.168.1.218,10.0.0.228,58.5,8,1103.9,TCP,29.7,7
10.1.0.178,192.168.1.43,204.8,20,1245.6,UDP,37.1,9
192.168.10.93,192.168.1.170,75.8,1,412.5,TCP,4.1,3
10.0.51.128,10.0.0.189,517.5,2,524.1,TCP,1.7,9
10.0.2.90,192.168.2.130,26.9,1,247.3,TCP,81.3,8
10.0.10.68,10.0.1.60,29.7,3,845.7,TCP,6.3,1
192.168.1.57,192.168.1.39,376.5,3,1222.3,TCP,72.5,3
10.2.0.133,172.16.1.27,141.5,2,169.7,TCP,10.4,6
192.168.2.142,10.0.1.150,385.7,2,551.8,TCP,169.4,2
10.1.0.22,172.16.1.232,223.8,20,1119.4,UDP,13.7,7
192.168.2.36,192.168.1.212,90.9,1,945.1,TCP,16.0,5
10.2.0.151,192.168.1.73,164.8,3,281.1,TCP,249.0,3
10.0.51.134,10.0.0.211,65.9,4,527.0,TCP,0.5,6
10.2.0.96,192.168.1.6,120.9,1,255.7,UDP,3.2,3
192.168.50.29,192.168.2.49,379.4,2,1020.2,UDP,16.6,3
192.168.50.92,172.16.1.207,160.5,9,418.7,TCP,1.0,12
10.2.0.225,192.168.2.144,48.5,4,1437.7,ICMP,8.0,12
10.0.10.44,192.168.1.9,17.0,1,191.4,UDP,6.9,4
192.168.1.220,10.0.1.113,104.8,9,1248.3,UDP,4.8,5
10.0.10.73,172.16.1.83,384.2,9,924.7,TCP,18.1,7
10.2.0.75,172.16.1.114,66.9,3,1099.2,TCP,12.5,9
192.168.50.179,192.168.2.180,46.0,7,908.2,UDP,25.2,4
10.1.0.10,192.168.2.80,33.2,6,1182.7,TCP,1.4,13
192.168.100.182,172.16.1.251,18.0,1,106.9,TCP,6.4,1
192.168.10.180,192.168.2.59,578.2,1,1154.2,TCP,62.8,3
10.2.0.70,172.16.1.237,225.5,2,1248.2,TCP,54.7,1
192.168.2.50,10.0.1.75,22.7,1,81.8,ICMP,19.7,2
10.0.2.117,192.168.2.77,155.8,4,1136.8,TCP,19.2,13
192.168.2.177,10.0.1.213,101.4,1,1500.0,TCP,6.3,5
192.168.2.112,172.16.1.13,97.8,7,573.6,UDP,4.0,3
10.1.0.69,192.168.2.206,106.1,2,940.7,ICMP,46.9,8
192.168.2.250,192.168.2.196,97.6,5,1092.6,TCP,0.5,9
10.1.0.152,192.168.1.123,374.3,2,1500.0,UDP,91.4,1
10.0.1.22,10.0.1.22,19.0,8,208.7,UDP,24.4,10
10.0.10.103,10.0.1.157,567.3,4,622.2,UDP,116.0,2
10.0.50.121,192.168.1.117,255.1,5,651.5,TCP,3.4,9
192.168.1.188,192.168.1.185,1409.5,1,611.1,TCP,12.4,4
10.1.0.238,172.16.1.77,47.8,8,651.0,ICMP,4.8,1
192.168.1.10,10.0.0.98,211.7,3,603.0,TCP,12.1,6
10.0.10.153,172.16.1.56,11.7,2,117.3,UDP,7.6,6
10.0.50.95,192.168.1.83,209.6,2,907.5,TCP,14.9,10
192.168.10.139,192.168.2.129,351.8,2,1360.8,TCP,29.7,6
10.0.50.232,10.0.0.173,247.6,5,374.9,TCP,4.9,9
10.0.1.142,192.168.2.229,41.7,1,62.9,ICMP,32.8,2
192.168.10.25,192.168.2.171,49.5,3,924.3,UDP,6.5,9
10.0.10.10,10.0.0.169,962.3,3,360.6,UDP,5.0,2
10.1.0.151,10.0.1.233,15.7,1,1191.9,TCP,62.6,4
192.168.10.88,172.16.1.170,137.8,4,946.4,TCP,11.6,1
192.168.100.23,10.0.0.56,5.0,1,140.7,TCP,9.6,1
10.0.50.59,192.168.1.190,239.4,5,531.3,TCP,2.9,11
10.0.1.19,172.16.1.71,496.9,3,1005.0,TCP,52.0,3
192.168.2.215,192.168.1.25,82.6,6,778.7,ICMP,6.6,8
10.2.0.219,10.0.0.20,120.9,6,718.7,UDP,29.8,6
10.0.1.102,192.168.2.101,61.1,3,226.2,TCP,1.0,8
10.0.2.230,10.0.1.90,85.6,3,1054.2,ICMP,1.9,3
192.168.2.4,172.16.1.182,80.8,2,165.6,UDP,10.9,1
192.168.1.49,192.168.2.219,97.0,1,596.4,TCP,36.7,5
10.0.10.213,10.0.1.12,34.5,5,959.1,TCP,13.6,2
10.2.0.235,172.16.1.149,601.3,3,1500.0,UDP,49.3,4
192.168.1.178,192.168.2.80,261.8,4,1063.3,TCP,11.7,10
192.168.1.192,192.168.2.143,72.2,4,213.8,TCP,37.3,12
10.0.10.77,10.0.1.81,539.8,1,1210.3,UDP,64.4,3
10.2.0.239,192.168.1.160,38.2,5,1137.8,TCP,1.2,6
10.2.0.40,192.168.1.210,75.4,9,1285.4,TCP,10.0,3
10.0.2.19,10.0.1.60,16.6,1,73.5,ICMP,6.7,1
10.0.51.104,10.0.0.151,312.3,2,704.7,TCP,3.7,8
192.168.100.108,192.168.2.131,5.1,1,128.1,UDP,8.5,1
10.0.51.114,192.168.1.65,305.3,5,148.9,TCP,5.4,7
192.168.10.30,10.0.0.135,416.2,1,1409.8,TCP,26.6,4
192.168.10.197,10.0.0.184,111.6,1,590.4,UDP,15.7,2
10.0.10.203,192.168.2.157,210.4,4,267.0,TCP,25.9,14
10.0.100.97,192.168.1.74,3.5,1,128.4,TCP,2.7,1
10.0.1.240,10.0.0.227,58.2,4,1500.0,TCP,51.4,6
192.168.1.50,192.168.2.87,83.7,1,214.9,TCP,30.0,7
10.1.0.85,10.0.0.222,139.5,8,504.4,UDP,14.6,2
192.168.2.148,10.0.1.238,38.1,8,795.5,TCP,2.4,5
10.1.0.223,172.16.1.160,22.0,1,781.9,TCP,12.8,5
10.1.0.54,172.16.1.59,56.5,3,783.9,TCP,35.0,1
10.0.2.145,10.0.0.105,156.1,4,735.3,UDP,99.8,1
192.168.1.242,192.168.1.109,410.7,1,1500.0,TCP,83.4,1
192.168.10.222,10.0.1.26,152.6,9,411.1,UDP,55.0,10
192.168.2.249,192.168.1.78,102.6,1,891.2,TCP,9.6,13
192.168.10.176,192.168.2.50,41.7,9,513.4,TCP,8.2,4
10.0.1.19,192.168.2.34,1097.6,3,40.0,TCP,2.1,2
10.1.0.156,10.0.0.87,191.7,6,569.0,TCP,11.7,4
192.168.10.134,192.168.2.97,577.4,1,1267.4,UDP,63.9,2
10.0.1.141,10.0.1.230,103.8,7,1500.0,TCP,15.2,5
10.0.1.146,10.0.0.95,276.1,4,532.6,TCP,131.6,1
10.0.50.241,10.0.0.40,227.4,2,508.8,TCP,6.6,5
10.1.0.106,10.0.0.7,240.2,7,727.0,TCP,21.2,4
192.168.10.247,172.16.1.175,324.2,1,1246.2,TCP,49.3,1
192.168.50.249,10.0.1.221,560.1,4,333.9,UDP,190.6,1
192.168.100.225,10.0.0.48,2.4,1,117.5,UDP,9.4,1
192.168.10.240,10.0.0.173,167.0,1,236.1,UDP,9.2,5
10.1.0.93,10.0.1.83,96.5,6,1108.9,TCP,7.0,5
192.168.10.245,10.0.0.22,348.7,1,1438.5,UDP,85.0,2
192.168.50.252,10.0.1.149,61.5,2,635.6,TCP,6.0,12
192.168.1.43,192.168.2.237,26.0,1,530.9,TCP,82.2,6
10.2.0.229,192.168.1.52,305.6,9,544.8,TCP,1.5,11
10.0.1.177,10.0.1.196,465.6,2,1110.0,UDP,39.0,2
10.0.1.27,192.168.2.122,60.4,1,204.0,UDP,13.4,5
192.168.2.201,192.168.1.227,564.5,3,915.0,TCP,63.5,1
192.168.10.238,10.0.0.87,195.0,9,855.9,UDP,52.5,1
192.168.50.229,192.168.2.227,290.7,11,445.6,TCP,55.0,3
192.168.10.71,192.168.2.96,102.3,8,1500.0,TCP,4.7,10
10.0.10.85,172.16.1.52,34.6,8,422.7,TCP,5.8,10
192.168.1.193,172.16.1.166,126.8,2,233.5,UDP,14.2,7
192.168.50.77,192.168.2.23,1754.3,3,909.9,TCP,6.8,3
192.168.1.17,192.168.1.234,26.2,1,266.3,UDP,12.4,7
192.168.2.60,10.0.0.180,96.1,7,1341.5,TCP,2.1,1
192.168.50.115,10.0.1.218,127.9,3,230.5,TCP,102.5,3
10.0.1.74,10.0.1.215,429.4,3,1258.9,TCP,81.5,3
10.0.51.170,10.0.0.150,259.1,5,246.2,TCP,13.7,2
10.2.0.176,172.16.1.147,356.3,1,1312.0,TCP,97.7,2
192.168.2.77,192.168.2.204,311.5,2,1339.6,UDP,46.0,1
10.0.2.63,10.0.1.3,406.9,2,682.1,UDP,61.4,1
10.2.0.246,192.168.2.112,98.7,1,672.2,UDP,7.3,4
10.2.0.113,172.16.1.237,627.9,3,1114.8,UDP,29.2,3
10.1.0.235,192.168.1.143,58.1,4,1380.1,UDP,38.1,3
10.1.0.128,10.0.1.164,80.4,3,728.3,TCP,19.3,2
10.0.2.227,192.168.2.33,61.6,2,712.8,TCP,20.1,12
10.0.1.233,10.0.1.119,381.3,1,795.8,UDP,29.9,1
192.168.100.235,10.0.1.223,19.6,1,171.8,UDP,5.4,1
10.1.0.253,192.168.1.73,70.5,1,133.1,TCP,34.8,10
10.0.2.203,172.16.1.230,501.8,1,1181.5,UDP,58.5,1
10.0.1.186,192.168.2.208,114.7,9,396.1,UDP,34.4,12
192.168.50.6,192.168.1.139,1008.8,1,247.1,TCP,4.1,7
10.2.0.31,192.168.1.124,71.0,6,1383.3,UDP,27.4,2
192.168.50.127,10.0.1.97,410.0,2,1405.8,UDP,79.2,3
10.0.10.196,10.0.0.129,647.9,2,952.7,UDP,53.7,4
10.1.0.113,192.168.2.161,124.2,9,679.8,TCP,0.7,1
10.0.51.39,192.168.1.90,176.0,3,463.9,TCP,19.6,9
10.0.2.35,192.168.1.219,81.7,6,625.3,TCP,0.5,12
10.0.2.78,192.168.2.109,28.9,4,863.2,TCP,30.5,13
10.1.0.176,10.0.0.72,84.4,2,225.5,UDP,4.2,6
192.168.1.134,10.0.0.53,560.6,3,1447.2,TCP,96.5,4
10.0.51.23,192.168.1.212,219.0,1,626.3,TCP,1.9,9
192.168.2.92,10.0.1.202,570.7,9,1034.1,UDP,2.0,13
192.168.2.161,10.0.1.180,16.7,2,309.4,UDP,8.4,4
192.168.50.105,10.0.0.84,411.7,1,1076.4,TCP,60.4,3
192.168.1.21,172.16.1.163,839.0,2,542.6,TCP,3.5,2
192.168.50.207,192.168.1.226,86.0,3,593.3,UDP,10.9,7
10.0.51.36,192.168.1.66,428.3,4,611.3,TCP,13.2,7
192.168.10.53,172.16.1.247,283.6,7,1022.0,TCP,2.6,6
10.0.10.56,10.0.0.40,51.2,9,246.6,TCP,10.5,5
10.0.10.188,10.0.1.17,499.1,1,1392.3,UDP,61.9,2
192.168.1.123,10.0.0.174,98.3,6,837.6,UDP,34.1,9
10.1.0.176,10.0.0.200,91.3,6,1444.3,UDP,3.3,13
10.0.1.106,172.16.1.172,40.9,3,962.1,TCP,4.6,11
10.0.1.132,192.168.2.78,125.2,9,1027.0,TCP,12.8,1
10.0.2.50,172.16.1.8,61.8,17,1149.0,TCP,39.1,4
192.168.50.142,172.16.1.230,48.4,3,1303.6,UDP,59.5,10
10.1.0.18,10.0.0.40,42.3,1,79.5,ICMP,9.2,2
10.0.2.96,192.168.1.237,40.1,1,54.0,ICMP,36.5,2
10.0.2.79,172.16.1.103,12.9,1,313.8,UDP,2.9,5
10.0.2.149,10.0.0.195,264.1,9,100.0,TCP,53.4,13
10.1.0.27,10.0.1.88,169.3,9,895.2,TCP,0.5,5
10.0.50.112,10.0.0.236,356.0,3,585.8,TCP,0.6,2
10.0.2.206,10.0.1.186,80.0,7,1276.6,TCP,87.0,7
10.1.0.139,10.0.0.33,56.2,1,40.7,ICMP,36.8,2
192.168.50.125,192.168.1.152,293.0,1,1234.6,UDP,27.1,2
10.1.0.49,192.168.2.93,47.8,1,60.0,ICMP,37.8,1
192.168.50.172,172.16.1.125,77.5,6,800.1,TCP,8.5,11
10.0.2.16,192.168.1.115,109.6,9,518.1,TCP,4.2,8
10.0.10.126,192.168.1.80,59.9,4,1211.1,TCP,52.0,6
192.168.1.131,10.0.1.79,800.0,5,1171.1,UDP,2.8,8
10.0.1.141,192.168.2.94,190.5,2,444.4,UDP,11.9,1
10.0.1.61,192.168.2.177,235.6,7,1083.9,UDP,32.9,14
10.2.0.116,10.0.0.83,127.4,6,1500.0,TCP,10.7,10
10.0.2.129,172.16.1.158,487.7,3,1500.0,TCP,100.9,3
10.2.0.84,172.16.1.92,92.9,9,1121.7,TCP,16.0,5
192.168.50.25,172.16.1.55,41.7,3,474.3,TCP,5.2,14
10.0.100.168,172.16.1.7,1.2,1,75.8,UDP,1.7,1
192.168.2.135,192.168.2.154,281.9,2,757.2,TCP,77.9,2
10.0.2.38,192.168.1.135,958.4,1,735.2,TCP,15.7,2
192.168.50.141,10.0.0.143,73.2,8,970.8,TCP,45.3,9
10.2.0.120,192.168.1.236,321.1,2,1054.4,TCP,50.7,4
10.0.100.167,10.0.0.130,6.8,1,85.7,UDP,3.2,1
10.1.0.212,10.0.0.197,25.0,4,1500.0,TCP,35.0,7
10.2.0.30,172.16.1.125,544.0,3,951.1,UDP,94.8,1
10.0.10.6,192.168.1.127,77.7,7,896.8,UDP,52.2,8
10.0.2.168,10.0.1.64,129.8,1,278.0,UDP,12.7,6
10.2.0.43,10.0.0.106,207.5,8,781.5,UDP,3.1,14
10.0.1.138,172.16.1.64,61.0,8,1150.6,TCP,2.8,2
192.168.2.251,10.0.1.226,585.4,2,1245.0,TCP,33.5,1
10.0.100.216,192.168.2.151,13.4,1,148.3,UDP,9.3,1
10.2.0.215,10.0.1.70,29.6,2,917.4,UDP,3.0,4
10.0.100.94,192.168.1.243,27.2,1,139.0,TCP,5.2,1
192.168.2.207,10.0.0.223,32.6,1,68.7,ICMP,25.2,1
10.0.2.86,192.168.2.50,439.7,1,1006.8,TCP,284.0,1
192.168.50.140,172.16.1.206,55.7,7,1313.5,TCP,5.3,9
10.0.2.225,10.0.0.25,132.5,2,281.5,UDP,3.4,5
10.1.0.32,172.16.1.116,531.8,7,210.8,TCP,4.2,6
192.168.10.58,192.168.2.106,131.2,2,587.8,TCP,27.1,2
192.168.1.159,172.16.1.35,572.7,3,1123.5,UDP,88.3,2
192.168.50.49,172.16.1.121,73.7,4,724.4,TCP,1.6,13
10.0.2.237,10.0.1.111,88.1,7,522.2,TCP,4.6,5
10.0.10.247,192.168.2.77,171.7,5,736.2,TCP,28.3,12
10.0.10.16,10.0.0.21,169.2,2,967.9,TCP,80.6,10
10.0.10.140,10.0.1.203,551.7,4,548.8,TCP,30.0,2
192.168.10.251,192.168.1.35,1250.7,2,374.3,TCP,11.4,7
10.0.2.238,192.168.2.187,68.6,4,869.6,UDP,2.9,4
10.0.2.116,172.16.1.15,327.6,2,1247.9,TCP,40.2,1
10.0.10.14,10.0.1.23,85.1,11,379.3,TCP,57.5,12
10.0.2.10,10.0.1.117,148.7,3,1119.2,UDP,35.2,1
192.168.50.102,172.16.1.12,535.7,1,1146.9,UDP,20.8,3
10.0.50.205,10.0.0.35,358.4,4,374.1,TCP,0.5,2
10.0.10.210,10.0.1.135,61.5,5,994.8,TCP,79.2,4
10.1.0.77,172.16.1.239,502.5,1,414.3,TCP,277.9,1
10.0.51.4,192.168.1.163,404.8,2,807.6,TCP,1.0,2
10.2.0.165,192.168.2.22,99.9,4,521.6,TCP,51.1,4
10.0.100.217,172.16.1.176,28.3,1,131.3,UDP,3.3,1
192.168.10.84,10.0.0.253,41.8,6,869.8,ICMP,16.1,12
192.168.1.240,10.0.0.218,161.6,6,1406.6,TCP,16.8,7
10.0.2.161,192.168.1.237,18.7,1,56.7,ICMP,36.4,2
192.168.1.109,172.16.1.125,75.7,4,748.3,TCP,11.2,14
192.168.1.40,192.168.1.185,33.7,2,207.1,UDP,3.0,7
10.0.10.147,10.0.0.59,123.5,5,1137.7,TCP,6.1,5
10.0.2.72,10.0.1.32,40.2,9,750.9,ICMP,0.5,2
10.0.2.140,10.0.1.130,39.8,1,77.6,ICMP,34.5,1
192.168.50.238,192.168.1.147,445.1,3,1500.0,TCP,87.5,4
10.0.2.43,10.0.0.39,98.1,6,375.7,TCP,7.3,3
192.168.10.207,10.0.0.58,1747.4,3,1008.2,TCP,16.7,7
192.168.2.28,192.168.1.5,87.8,18,882.2,TCP,20.0,16
192.168.50.21,10.0.0.64,54.0,1,39.1,ICMP,36.8,2
10.0.2.135,172.16.1.102,342.4,2,1500.0,TCP,65.4,4
10.1.0.123,192.168.1.130,47.4,7,1246.9,TCP,38.4,5
10.0.1.210,192.168.1.83,171.0,5,404.0,TCP,4.3,1
10.2.0.155,192.168.2.8,57.3,3,1135.7,TCP,2.5,6
10.0.10.239,192.168.1.129,135.1,1,245.6,TCP,7.4,1
10.2.0.48,10.0.1.86,291.4,1,1175.8,UDP,29.3,2
10.0.2.156,172.16.1.148,144.2,7,662.8,TCP,2.0,13
192.168.100.207,10.0.1.243,14.1,1,169.7,ICMP,6.6,1
10.0.50.235,10.0.0.28,359.4,1,670.2,TCP,9.7,8
10.2.0.229,172.16.1.75,74.7,7,480.9,TCP,0.8,11
192.168.50.227,172.16.1.222,155.7,1,211.5,UDP,7.4,2
192.168.1.213,172.16.1.133,118.9,1,338.7,UDP,11.3,7
192.168.2.108,172.16.1.164,111.9,6,633.3,UDP,35.7,2
10.0.1.218,172.16.1.36,52.3,9,719.6,TCP,36.9,6
10.0.100.221,192.168.2.126,27.8,1,61.0,TCP,8.6,1
192.168.10.229,192.168.2.232,560.1,3,1148.4,UDP,112.3,3
10.1.0.72,172.16.1.132,37.8,4,711.8,TCP,0.5,8
10.0.1.67,172.16.1.239,93.5,3,1150.9,UDP,3.0,6
10.2.0.215,10.0.1.232,480.0,4,757.5,UDP,135.5,2
10.1.0.50,192.168.2.101,346.2,3,828.2,UDP,75.4,4
10.1.0.53,192.168.1.232,180.2,6,1419.1,TCP,27.5,9
192.168.100.76,192.168.2.162,12.9,1,143.6,ICMP,1.6,1
10.0.10.213,192.168.1.123,319.6,8,473.1,UDP,40.5,10
10.1.0.130,172.16.1.183,314.6,8,623.1,TCP,8.6,3
192.168.50.252,192.168.2.63,255.1,3,1274.6,TCP,7.7,4
192.168.10.174,172.16.1.156,275.1,2,370.4,TCP,80.3,3
